"Ativo","Data","LPA| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov","VPA| Em moeda orig| consolid:sim*| ajust p/ prov","Vendas/Acao| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov","EBITDA/Acao| Em moeda orig| de 12 meses| consolid:sim*| ajust p/ prov"
"BAZA3<XBSP>","1T2010",-1.0413223242,62.268159888,"-","-"
"BAZA3<XBSP>","2T2010",0.97389315594,65.309483886,"-","-"
"BAZA3<XBSP>","3T2010",2.3503704434,65.459352485,"-","-"
"BAZA3<XBSP>","4T2010",4.7953570696,65.223457092,"-","-"
"BAZA3<XBSP>","1T2011",6.8276064849,65.433772426,"-","-"
"BAZA3<XBSP>","2T2011",4.687754301,66.278879146,"-","-"
"BAZA3<XBSP>","3T2011",4.1733507566,66.186691205,"-","-"
"BAZA3<XBSP>","4T2011",2.6502093371,65.243797131,"-","-"
"BAZA3<XBSP>","1T2012",2.9220844931,66.099360588,"-","-"
"BAZA3<XBSP>","2T2012",4.8631246888,68.567622705,"-","-"
"BAZA3<XBSP>","3T2012",4.7642241978,68.290114403,"-","-"
"BAZA3<XBSP>","4T2012",5.5976935812,68.480258356,"-","-"
"BAZA3<XBSP>","1T2013",4.5847056395,67.742215128,"-","-"
"BAZA3<XBSP>","2T2013",3.4817222988,52.008671671,"-","-"
"BAZA3<XBSP>","3T2013",4.3079056978,52.287697885,"-","-"
"BAZA3<XBSP>","4T2013",6.1559146633,54.81332304,"-","-"
"BAZA3<XBSP>","1T2014",7.0131305134,54.921027401,"-","-"
"BAZA3<XBSP>","2T2014",6.6252863738,56.542023573,"-","-"
"BAZA3<XBSP>","3T2014",5.863732072,56.199143889,"-","-"
"BAZA3<XBSP>","4T2014",6.2848007658,90.862677668,"-","-"
"BAZA3<XBSP>","1T2015",8.0734082648,59.929297056,"-","-"
"BAZA3<XBSP>","2T2015",7.8562117785,60.542601375,"-","-"
"BAZA3<XBSP>","3T2015",10.794891369,63.94100622,"-","-"
"BAZA3<XBSP>","4T2015",8.3980392609,64.904543669,"-","-"
"BAZA3<XBSP>","1T2016",6.0341427304,64.031946076,"-","-"
"BAZA3<XBSP>","2T2016",7.6656630984,66.375772423,"-","-"
"BAZA3<XBSP>","3T2016",2.9919414722,64.118974429,"-","-"
"BAZA3<XBSP>","4T2016",4.4080868727,66.103055434,"-","-"
"BAZA3<XBSP>","1T2017",2.795219975,63.84524411,"-","-"
"BAZA3<XBSP>","2T2017",1.9617845387,66.700202426,"-","-"
"BAZA3<XBSP>","3T2017",3.8972923366,66.275962595,"-","-"
"BAZA3<XBSP>","4T2017",2.1759114823,63.59411383,"-","-"
"BAZA3<XBSP>","1T2018",2.1277767731,60.865412149,"-","-"
"BAZA3<XBSP>","2T2018",0.87138328124,63.498890085,"-","-"
"BAZA3<XBSP>","3T2018",1.5065792929,64.293433235,"-","-"
"BAZA3<XBSP>","4T2018",3.6793537549,65.39196377,"-","-"
"BAZA3<XBSP>","1T2019",5.3070625087,67.031107469,"-","-"
"BAZA3<XBSP>","2T2019",6.5601165919,67.76260663,"-","-"
"BAZA3<XBSP>","3T2019",6.1919720817,68.878475106,"-","-"
"BAZA3<XBSP>","4T2019",9.2878737941,74.1822994,"-","-"
"BAZA3<XBSP>","1T2020",10.698858296,74.403206345,"-","-"
"BAZA3<XBSP>","2T2020",10.965808603,78.139768556,"-","-"
"BAZA3<XBSP>","3T2020",11.419327289,77.524372877,"-","-"
"BAZA3<XBSP>","4T2020",8.9579806926,81.521948669,"-","-"
"BAZA3<XBSP>","1T2021",11.399560689,83.997091409,"-","-"
"BAZA3<XBSP>","2T2021",15.491854254,91.851987827,"-","-"
"BAZA3<XBSP>","3T2021",19.085766371,96.391121261,"-","-"
"BAZA3<XBSP>","4T2021",24.88834316,99.337390479,"-","-"
"BAZA3<XBSP>","1T2022",28.64487436,108.62128396,"-","-"
"BAZA3<XBSP>","2T2022",29.493455214,150.78482682,"-","-"
"BAZA3<XBSP>","3T2022",37.021541631,87.084529744,"-","-"
"BAZA3<XBSP>","4T2022",29.959429274,86.363280809,"-","-"
"BAZA3<XBSP>","1T2023",27.110530596,91.984855414,"-","-"
"BAZA3<XBSP>","2T2023",24.705472585,97.445187213,"-","-"
"BAZA3<XBSP>","3T2023",21.312592075,103.67020485,"-","-"
"BAZA3<XBSP>","4T2023",23.995566046,104.95008635,"-","-"
"ABEV3<XBSP>","4T1986",2.0551929865E-11,2.9351058103E-10,4.1870631175E-10,3.2245915847E-11
"ABEV3<XBSP>","1T1987","-","-","-","-"
"ABEV3<XBSP>","2T1987","-","-","-","-"
"ABEV3<XBSP>","3T1987","-","-","-","-"
"ABEV3<XBSP>","4T1987",1.0758678048E-10,1.3415525061E-9,1.3774356166E-9,-6.3806259534E-11
"ABEV3<XBSP>","1T1988","-","-","-","-"
"ABEV3<XBSP>","2T1988","-","-","-","-"
"ABEV3<XBSP>","3T1988","-","-","-","-"
"ABEV3<XBSP>","4T1988",9.7283434407E-10,1.1492713905E-8,2.4365758462E-8,8.1668389279E-10
"ABEV3<XBSP>","1T1989","-","-","-","-"
"ABEV3<XBSP>","2T1989","-","-","-","-"
"ABEV3<XBSP>","3T1989","-","-","-","-"
"ABEV3<XBSP>","4T1989",2.170701564E-8,1.7553159235E-7,5.0183789389E-7,"-"
"ABEV3<XBSP>","1T1990","-","-","-","-"
"ABEV3<XBSP>","2T1990","-","-","-","-"
"ABEV3<XBSP>","3T1990","-","-","-","-"
"ABEV3<XBSP>","4T1990",5.5142851128E-7,0.0000019744717147,0.0000075152042599,0.0000013578035777
"ABEV3<XBSP>","1T1991","-","-","-","-"
"ABEV3<XBSP>","2T1991","-","-","-","-"
"ABEV3<XBSP>","3T1991","-","-","-","-"
"ABEV3<XBSP>","4T1991",0.0000034515436775,0.000024973450777,0.000043492685973,0.0000088514143006
"ABEV3<XBSP>","1T1992","-","-","-","-"
"ABEV3<XBSP>","2T1992","-","-","-","-"
"ABEV3<XBSP>","3T1992","-","-","-","-"
"ABEV3<XBSP>","4T1992",0.000033469563272,0.0003373155417,0.00051462135434,0.0001013425734
"ABEV3<XBSP>","1T1993","-","-","-","-"
"ABEV3<XBSP>","2T1993","-","-","-","-"
"ABEV3<XBSP>","3T1993","-","-","-","-"
"ABEV3<XBSP>","4T1993",0.0012856054182,0.0085592008046,0.01366714206,0.0023281604342
"ABEV3<XBSP>","1T1994","-","-","-","-"
"ABEV3<XBSP>","2T1994","-","-","-","-"
"ABEV3<XBSP>","3T1994","-","-","-","-"
"ABEV3<XBSP>","4T1994",0.011885979504,0.096867869487,0.16304552387,0.03238816252
"ABEV3<XBSP>","1T1995","-","-","-","-"
"ABEV3<XBSP>","2T1995","-","-","-","-"
"ABEV3<XBSP>","3T1995","-","-","-","-"
"ABEV3<XBSP>","4T1995",0.024608258684,0.096897483494,0.22023801138,0.05036739802
"ABEV3<XBSP>","1T1996","-","-","-","-"
"ABEV3<XBSP>","2T1996","-","-","-","-"
"ABEV3<XBSP>","3T1996","-",0.10837438557,"-","-"
"ABEV3<XBSP>","4T1996",0.031175792066,0.11654227273,0.22807427389,0.064073433143
"ABEV3<XBSP>","1T1997","-",0.12684734236,"-","-"
"ABEV3<XBSP>","2T1997","-",0.12958052358,"-","-"
"ABEV3<XBSP>","3T1997",0.040110819656,0.12802723684,0.23041947505,"-"
"ABEV3<XBSP>","4T1997",0.041938765485,0.12817025619,0.25544760586,0.079794060951
"ABEV3<XBSP>","1T1998",0.040502698247,0.13288787168,0.26592081894,"-"
"ABEV3<XBSP>","2T1998",0.038115834446,0.13483993618,0.28201960217,"-"
"ABEV3<XBSP>","3T1998",0.037785181542,0.13383347309,0.29332489871,"-"
"ABEV3<XBSP>","4T1998",0.03133074549,0.13845760307,0.30042607048,0.077997560451
"ABEV3<XBSP>","1T1999",0.032130322911,0.14631935551,0.30366735184,"-"
"ABEV3<XBSP>","2T1999",0.033183155245,0.14879861918,0.30350701043,"-"
"ABEV3<XBSP>","3T1999",0.032425471221,0.14902577614,0.30817521607,"-"
"ABEV3<XBSP>","4T1999",-0.030012745202,0.13573346305,0.23986972853,0.042486192885
"ABEV3<XBSP>","1T2000",-0.025228867244,0.17279577556,0.24550906691,"-"
"ABEV3<XBSP>","2T2000",-0.024150444307,0.1782078,0.25726366629,"-"
"ABEV3<XBSP>","3T2000",-0.033222079955,0.25885066049,0.35742928187,"-"
"ABEV3<XBSP>","4T2000",0.043405461181,0.26539517936,0.48469240865,0.12819022546
"ABEV3<XBSP>","1T2001",0.053007849573,0.27777196386,0.52871924412,"-"
"ABEV3<XBSP>","2T2001",0.051812587366,0.27644287339,0.56323836334,"-"
"ABEV3<XBSP>","3T2001",0.075042314284,0.28995704688,0.52499717658,"-"
"ABEV3<XBSP>","4T2001",0.067240426933,0.29029487685,0.55926716535,0.18893076607
"ABEV3<XBSP>","1T2002",0.065324213883,0.28461708047,0.57189812612,"-"
"ABEV3<XBSP>","2T2002",0.08538461658,0.30995605367,0.59003004703,"-"
"ABEV3<XBSP>","3T2002",0.10825501724,0.35177645352,0.60606248912,"-"
"ABEV3<XBSP>","4T2002",0.13063096802,0.35980620767,0.63358475451,0.24256118802
"ABEV3<XBSP>","1T2003",0.15574180574,0.39824294252,0.66310973697,"-"
"ABEV3<XBSP>","2T2003",0.13596028017,0.38312559694,0.69206039638,"-"
"ABEV3<XBSP>","3T2003",0.12274099109,0.35561652141,0.72371940412,"-"
"ABEV3<XBSP>","4T2003",0.12340007132,0.37878463768,0.75913873715,0.24243847461
"ABEV3<XBSP>","1T2004",0.10580967317,0.38635959135,0.7946180127,"-"
"ABEV3<XBSP>","2T2004",0.11834664058,0.3601791178,0.82612086575,"-"
"ABEV3<XBSP>","3T2004",0.096280573783,1.0676204315,0.87443006829,"-"
"ABEV3<XBSP>","4T2004",0.088764499003,1.0370849807,0.91756209407,0.32934804921
"ABEV3<XBSP>","1T2005",0.069852701181,1.0341326038,0.93055153876,"-"
"ABEV3<XBSP>","2T2005",0.073118386684,1.0484748707,1.0434382651,"-"
"ABEV3<XBSP>","3T2005",0.085082212288,1.2079921347,1.0284363803,"-"
"ABEV3<XBSP>","4T2005",0.098184043566,1.2161279305,1.0136818646,0.39640570228
"ABEV3<XBSP>","1T2006",0.12767636723,1.19565416,1.0073655805,0.4157341246
"ABEV3<XBSP>","2T2006",0.13679403573,1.2091808756,1.0137008988,0.41340212216
"ABEV3<XBSP>","3T2006",0.1424693995,1.2040208811,1.0424002915,0.44102192081
"ABEV3<XBSP>","4T2006",0.17290220836,1.2095572222,1.0852324922,0.48163000148
"ABEV3<XBSP>","1T2007",0.1733572441,1.1889158616,1.134480305,0.50109021524
"ABEV3<XBSP>","2T2007",0.17238876167,1.1436302801,1.1727177389,0.51629742949
"ABEV3<XBSP>","3T2007",0.1807744007,1.1059020381,1.2044447413,0.52970865044
"ABEV3<XBSP>","4T2007",0.1793757821,1.1319778153,1.2513869016,0.55812370933
"ABEV3<XBSP>","1T2008",0.18720816143,1.1371279823,1.2745111866,0.57222969063
"ABEV3<XBSP>","2T2008",0.18555748416,1.087605139,1.2976845117,0.58116924508
"ABEV3<XBSP>","3T2008",0.20959335847,1.0436863526,1.3135376516,0.60697960753
"ABEV3<XBSP>","4T2008",0.19926261949,1.1256060964,1.3611742721,0.59009500904
"ABEV3<XBSP>","1T2009",0.25444225912,1.4228349515,1.4146597547,0.6363430606
"ABEV3<XBSP>","2T2009",0.31765126632,1.397093673,1.453263457,0.67526907849
"ABEV3<XBSP>","3T2009",0.33568836064,1.3846682186,1.4910204536,0.67773552295
"ABEV3<XBSP>","4T2009",0.38906813244,1.4286933275,1.5075157974,0.71459012731
"ABEV3<XBSP>","1T2010",0.392684972,1.4683610573,1.5362884712,0.71074279351
"ABEV3<XBSP>","2T2010",0.40079847684,1.545858721,1.5552825689,0.70639360137
"ABEV3<XBSP>","3T2010",0.43811562884,1.5540607416,1.5899885382,0.72136515872
"ABEV3<XBSP>","4T2010",0.48875578064,1.5700976628,1.6310410579,0.74917863744
"ABEV3<XBSP>","1T2011",0.51623221865,1.5556830016,1.6567461303,0.76456158885
"ABEV3<XBSP>","2T2011",0.53631393185,1.5992942379,1.6631198275,0.77132431847
"ABEV3<XBSP>","3T2011",0.52769766343,1.6047011075,1.6874687941,0.79031433021
"ABEV3<XBSP>","4T2011",0.55583889632,1.6432317707,1.7449516756,0.84682937532
"ABEV3<XBSP>","1T2012",0.57178394808,1.7520049553,1.7862931729,0.86468880533
"ABEV3<XBSP>","2T2012",0.57791537431,1.714219801,1.8505289358,0.88800886795
"ABEV3<XBSP>","3T2012",0.62968257573,1.7590429729,1.9541403626,0.93771284421
"ABEV3<XBSP>","4T2012",0.6732686314,1.8461518388,2.0650935612,1.0013821287
"ABEV3<XBSP>","1T2013",0.67241821048,1.8317358531,2.0974372116,1.013775261
"ABEV3<XBSP>","2T2013",0.6684755768,1.9786376536,2.1384304684,1.0295359042
"ABEV3<XBSP>","3T2013",0.65342024601,1.9861308367,2.1642452961,1.0546805552
"ABEV3<XBSP>","4T2013",0.60893968237,2.7385399637,2.2219116375,1.1155297785
"ABEV3<XBSP>","1T2014",0.62196374053,2.4881833488,2.3033589696,1.1445322914
"ABEV3<XBSP>","2T2014",0.64014012698,2.6045712665,2.3464600525,1.1515608211
"ABEV3<XBSP>","3T2014",0.67389683843,2.7007123594,2.3557171232,1.1440749232
"ABEV3<XBSP>","4T2014",0.76971722931,2.6871850298,2.4292932925,1.1633936285
"ABEV3<XBSP>","1T2015",0.78570418962,2.8203488085,2.5364930369,1.2268235969
"ABEV3<XBSP>","2T2015",0.80680496985,2.8151661168,2.6446762446,1.2617336586
"ABEV3<XBSP>","3T2015",0.81544161258,3.0787762588,2.7793829908,1.3179231521
"ABEV3<XBSP>","4T2015",0.79129403494,3.0813894389,2.9756962588,1.3920644691
"ABEV3<XBSP>","1T2016",0.78884040044,2.9996359877,3.0277038803,1.405271964
"ABEV3<XBSP>","2T2016",0.75959786566,2.8219917853,3.0583902078,1.4245488102
"ABEV3<XBSP>","3T2016",0.76662346447,3.0211997215,3.0416003332,1.3609585976
"ABEV3<XBSP>","4T2016",0.79942748264,2.8548980285,2.9056406903,1.3133510211
"ABEV3<XBSP>","1T2017",0.76306149247,2.9831911314,2.8843152129,1.253332489
"ABEV3<XBSP>","2T2017",0.76085773814,3.0412353564,2.8769730006,1.2362039424
"ABEV3<XBSP>","3T2017",0.5658167998,3.0027157179,2.9325824116,1.2711814265
"ABEV3<XBSP>","4T2017",0.46686161804,2.9285911382,3.0499769634,1.2757744082
"ABEV3<XBSP>","1T2018",0.48696534888,3.1063648838,3.074902839,1.2948412507
"ABEV3<XBSP>","2T2018",0.50620405571,3.3245838748,3.1532276203,1.3365222173
"ABEV3<XBSP>","3T2018",0.68626057144,3.7504501222,3.1336050096,1.330375919
"ABEV3<XBSP>","4T2018",0.70145493929,3.5837539936,3.1960134114,1.3370033195
"ABEV3<XBSP>","1T2019",0.71061591298,3.7585305716,3.2590771602,1.3666243008
"ABEV3<XBSP>","2T2019",0.72346194922,3.918379812,3.2990323279,1.3715533549
"ABEV3<XBSP>","3T2019",0.70216330889,4.1799672846,3.3554732235,1.3684066408
"ABEV3<XBSP>","4T2019",0.74906093434,3.8956267066,3.3446947567,1.3180332229
"ABEV3<XBSP>","1T2020",0.64913421794,4.4720982266,3.3418459485,1.2607381886
"ABEV3<XBSP>","2T2020",0.5668083333,4.6985564427,3.3078174808,1.1682678253
"ABEV3<XBSP>","3T2020",0.55258805033,4.9579956818,3.5393256967,1.2009011316
"ABEV3<XBSP>","4T2020",0.72330924397,4.6911996665,3.7107482821,1.3409418292
"ABEV3<XBSP>","1T2021",0.8207273211,5.2134495282,3.9670533334,1.40702912
"ABEV3<XBSP>","2T2021",0.92611149681,5.0129619313,4.2271121985,1.53344176
"ABEV3<XBSP>","3T2021",1.0072507961,5.5137799685,4.4103754685,1.5629863083
"ABEV3<XBSP>","4T2021",0.80519202726,5.250954258,4.6296176377,1.4209703333
"ABEV3<XBSP>","1T2022",0.85517485763,5.0126179383,4.7436796904,1.4367746478
"ABEV3<XBSP>","2T2022",0.8604032058,5.4799416375,4.8878133464,1.4562391716
"ABEV3<XBSP>","3T2022",0.83213605788,5.7286540723,5.0205623181,1.4694220084
"ABEV3<XBSP>","4T2022",0.9184485312,5.2062643031,5.0635456982,1.5001611726
"ABEV3<XBSP>","1T2023",0.93662318539,5.398179306,5.1962308945,1.55783624
"ABEV3<XBSP>","2T2023",0.90695652936,5.4026978624,5.2538862356,1.5352986952
"ABEV3<XBSP>","3T2023",0.95789865191,5.7330269533,5.2363211502,1.598099273
"ABEV3<XBSP>","4T2023",0.92108735528,5.0140985885,5.0644665165,1.5919085553
"AMBP3<XBSP>","4T2017",0.072338949741,"-",2.6310077743,"-"
"AMBP3<XBSP>","1T2018","-","-","-","-"
"AMBP3<XBSP>","2T2018","-","-","-","-"
"AMBP3<XBSP>","3T2018","-","-","-","-"
"AMBP3<XBSP>","4T2018",0.52660327736,"-",5.5564290049,"-"
"AMBP3<XBSP>","1T2019","-","-","-","-"
"AMBP3<XBSP>","2T2019","-","-","-","-"
"AMBP3<XBSP>","3T2019","-","-","-","-"
"AMBP3<XBSP>","4T2019",0.45516025548,2.8202219589,6.999580937,"-"
"AMBP3<XBSP>","1T2020","-",3.1076444418,"-","-"
"AMBP3<XBSP>","2T2020","-",3.3629540448,"-","-"
"AMBP3<XBSP>","3T2020","-",10.713797319,"-","-"
"AMBP3<XBSP>","4T2020",0.49770718405,10.641269251,7.7904098879,2.1935580278
"AMBP3<XBSP>","1T2021",0.66217874894,10.97939119,8.1394320058,"-"
"AMBP3<XBSP>","2T2021",0.85354754053,10.037491459,9.1269419655,"-"
"AMBP3<XBSP>","3T2021",1.1987629621,10.416388853,12.932628464,"-"
"AMBP3<XBSP>","4T2021",1.2765063923,10.423888703,16.968362532,4.5772728434
"AMBP3<XBSP>","1T2022",1.409042117,9.1481969351,21.427754022,5.7369781437
"AMBP3<XBSP>","2T2022",1.0656959611,9.1685005439,25.830059875,6.8320271198
"AMBP3<XBSP>","3T2022",0.81574817674,9.1508710257,29.053552189,7.818607187
"AMBP3<XBSP>","4T2022",0.56478211279,9.3440873571,33.557101593,9.270018588
"AMBP3<XBSP>","1T2023",-0.72415614465,10.677847624,36.87824249,8.9700865594
"AMBP3<XBSP>","2T2023",-1.0150033486,9.4435599875,39.978983418,10.288767434
"AMBP3<XBSP>","3T2023",-1.1235342397,8.7628268248,41.769676712,11.204687755
"AMBP3<XBSP>","4T2023",-0.46566590461,10.432127049,39.94742193,10.788649597
"AMER3<XBSP>","4T2006",0.10139070276,3.2789788571,1.2848028661,0.21350287671
"AMER3<XBSP>","1T2007","-",3.3905086301,"-","-"
"AMER3<XBSP>","2T2007","-",3.4890138011,"-","-"
"AMER3<XBSP>","3T2007","-",3.2935442959,"-","-"
"AMER3<XBSP>","4T2007",0.54962003177,2.8803886721,22.110154293,2.9070556018
"AMER3<XBSP>","1T2008",0.57176713618,2.5603919453,24.060358413,"-"
"AMER3<XBSP>","2T2008",0.62110551884,2.3116871363,26.001480665,"-"
"AMER3<XBSP>","3T2008",0.73230175168,2.4129884505,28.00306597,"-"
"AMER3<XBSP>","4T2008",0.55638788579,1.8835949551,28.07621295,3.2436203106
"AMER3<XBSP>","1T2009",0.49589311484,1.9584467676,28.33232148,3.1728277628
"AMER3<XBSP>","2T2009",0.48720868402,2.0973918725,29.566900206,3.1488429063
"AMER3<XBSP>","3T2009",0.33519215423,2.2055738062,31.117605232,2.8806258971
"AMER3<XBSP>","4T2009",0.43202986613,2.2412109552,34.418594099,3.8620978163
"AMER3<XBSP>","1T2010",0.48658511389,1.8728787411,35.776061827,3.9141792631
"AMER3<XBSP>","2T2010",0.51035446576,2.0398297548,36.39861517,4.0049639726
"AMER3<XBSP>","3T2010",0.56244312969,2.2198465807,36.903766977,4.2167716676
"AMER3<XBSP>","4T2010",0.30473400822,2.0487766529,36.959389321,4.2328240566
"AMER3<XBSP>","1T2011",0.16275698869,2.036208973,37.980006542,4.2201850839
"AMER3<XBSP>","2T2011",-0.18568138941,7.6916317618,37.543397234,3.836590526
"AMER3<XBSP>","3T2011",-0.60160354694,7.4527735107,33.923947732,2.9465858472
"AMER3<XBSP>","4T2011",-0.65714420774,7.1259798677,31.189712855,2.2791189083
"AMER3<XBSP>","1T2012",-0.88329811248,6.999939407,28.483676371,1.8002854847
"AMER3<XBSP>","2T2012",-0.94505142563,6.7525847271,26.855985838,1.5514095591
"AMER3<XBSP>","3T2012",-0.99162923299,6.4668236334,28.014714626,1.5997824931
"AMER3<XBSP>","4T2012",-1.086476447,6.1903383403,30.636277816,1.6180997931
"AMER3<XBSP>","1T2013",-1.2071508884,5.8019748831,32.643995064,1.664552621
"AMER3<XBSP>","2T2013",-1.2735188576,5.4918552307,34.008649301,1.7246345106
"AMER3<XBSP>","3T2013",-1.2312569177,5.2658907983,35.757421335,1.9404392338
"AMER3<XBSP>","4T2013",-1.015842068,5.2180953713,38.762076377,2.3936035772
"AMER3<XBSP>","1T2014",-0.98966326187,4.8631061683,41.347219239,2.6679641184
"AMER3<XBSP>","2T2014",-1.082163521,13.780817591,43.955797899,2.9029293408
"AMER3<XBSP>","3T2014",-1.1357248044,11.955210151,42.552779781,2.8661067753
"AMER3<XBSP>","4T2014",-0.83386294737,12.053404745,40.662696328,2.636466798
"AMER3<XBSP>","1T2015",-0.71072016351,11.865217137,38.115733334,2.4472095212
"AMER3<XBSP>","2T2015",-0.7135341776,11.581044509,35.337304836,2.2950770163
"AMER3<XBSP>","3T2015",-0.92393965758,11.126184009,34.595433563,2.0313884321
"AMER3<XBSP>","4T2015",-1.6320999363,10.516318998,35.162406143,2.543696158
"AMER3<XBSP>","1T2016",-1.949441926,10.009402205,33.522205666,2.5061538611
"AMER3<XBSP>","2T2016",-2.0381743634,11.748461917,33.0360401,2.6196229326
"AMER3<XBSP>","3T2016",-2.0040319376,9.2785963739,31.218403758,2.643076498
"AMER3<XBSP>","4T2016",-1.658021235,8.9876774568,29.352398401,2.2281285572
"AMER3<XBSP>","1T2017",-1.6871401492,10.693768473,26.961516938,2.0396231589
"AMER3<XBSP>","2T2017",-1.5447365544,8.8691186927,24.017192146,1.7736956644
"AMER3<XBSP>","3T2017",-1.2551699772,8.6748939764,21.073999393,1.662721498
"AMER3<XBSP>","4T2017",-1.0044132459,8.6086822521,17.382920743,1.4238744772
"AMER3<XBSP>","1T2018",-0.80039141662,8.3639650274,16.008063989,1.2284747138
"AMER3<XBSP>","2T2018",-0.76509344571,8.1333202443,15.074519047,1.0607792937
"AMER3<XBSP>","3T2018",-0.80333485589,7.8778011766,14.576168408,0.95345561155
"AMER3<XBSP>","4T2018",-0.87381629077,7.7351049269,14.266100213,0.90655029459
"AMER3<XBSP>","1T2019",-0.9250185068,7.3913489708,13.81279278,0.93823788469
"AMER3<XBSP>","2T2019",-0.96431412461,7.1243226733,13.789134797,0.98684679348
"AMER3<XBSP>","3T2019",-0.95571452305,12.288506962,14.040099669,1.0571609872
"AMER3<XBSP>","4T2019",-0.67716156025,10.959692846,14.401225657,1.3327956992
"AMER3<XBSP>","1T2020",-0.59006072654,10.763241678,14.767322535,1.3504759672
"AMER3<XBSP>","2T2020",-0.46545564148,10.645960393,16.186996561,1.4265587923
"AMER3<XBSP>","3T2020",-0.33663551151,17.038444913,17.515453749,1.4885951414
"AMER3<XBSP>","4T2020",-0.39482910543,16.943054175,18.966714759,1.4656099556
"AMER3<XBSP>","1T2021",-0.49074816894,16.482300795,20.945218282,1.3625065508
"AMER3<XBSP>","2T2021",-0.38878120432,28.085975519,24.12231181,1.5820138945
"AMER3<XBSP>","3T2021",0.11050241732,17.45059662,26.821086974,2.2257259987
"AMER3<XBSP>","4T2021",0.75902293511,17.696582735,31.678627113,2.8703837018
"AMER3<XBSP>","1T2022",0.71414571874,17.033061793,33.220821146,3.4789967437
"AMER3<XBSP>","2T2022",0.56059799329,16.807582554,32.657546963,3.7216116007
"AMER3<XBSP>","3T2022",0.047808096027,16.313755254,31.203945997,3.489539559
"AMER3<XBSP>","4T2022",-14.375514364,-29.546779391,28.735252062,-6.9053136435
"AMER3<XBSP>","1T2023",-16.087561842,-31.33552121,25.16639085,-8.3309434613
"AMER3<XBSP>","2T2023",-17.378050583,-32.585352119,21.496375055,-9.9203539116
"AMER3<XBSP>","3T2023",-18.923143092,-34.553170996,19.066411859,-10.97700041
"CBEE3<XBSP>","4T1992",-0.0056244627291,0.01346533138,0.02726232528,"-"
"CBEE3<XBSP>","1T1993","-",0.023724659629,"-","-"
"CBEE3<XBSP>","2T1993","-",0.12129284793,"-","-"
"CBEE3<XBSP>","3T1993","-",0.26107833951,"-","-"
"CBEE3<XBSP>","4T1993",-0.23325256511,0.68018932186,0.64490570756,-0.14077178975
"CBEE3<XBSP>","1T1994",-0.54141300428,1.8913501036,2.0296415068,"-"
"CBEE3<XBSP>","2T1994",-1.2794651082,5.1602812874,6.4872634279,"-"
"CBEE3<XBSP>","3T1994",-1.2895660712,5.5078564655,8.0339218806,"-"
"CBEE3<XBSP>","4T1994",-2.8346654573,4.1382314645,9.1089620806,-1.1205820364
"CBEE3<XBSP>","1T1995",-3.364239341,3.7276583983,9.8782068577,"-"
"CBEE3<XBSP>","2T1995",-3.5740256504,4.4334656381,10.768517909,"-"
"CBEE3<XBSP>","3T1995",-4.010249733,4.381180492,10.972587039,"-"
"CBEE3<XBSP>","4T1995",-1.7473355226,3.7576548241,11.290828861,-1.4270579231
"CBEE3<XBSP>","1T1996",-1.3999537766,3.2872842294,11.437875572,"-"
"CBEE3<XBSP>","2T1996",-3.8841809015,4.745265859,11.704258808,"-"
"CBEE3<XBSP>","3T1996",-3.2883337189,4.6697235772,12.053124823,"-"
"CBEE3<XBSP>","4T1996",-7.0602449996,5.7323667362,12.276093701,-2.354057478
"CBEE3<XBSP>","1T1997",-6.4703747555,5.9347691734,12.574631112,"-"
"CBEE3<XBSP>","2T1997",-3.4012597193,6.1521347106,13.389154973,"-"
"CBEE3<XBSP>","3T1997",-3.172988036,6.2891284941,14.3799204,"-"
"CBEE3<XBSP>","4T1997",0.73096947079,6.5916467414,15.454971381,3.017998117
"CBEE3<XBSP>","1T1998",1.2101763613,7.2457591075,17.171334734,"-"
"CBEE3<XBSP>","2T1998",1.4467949392,7.8033478402,18.184535692,"-"
"CBEE3<XBSP>","3T1998",1.4370521253,7.9744802367,18.640638933,"-"
"CBEE3<XBSP>","4T1998",1.2647567935,8.2166809042,19.46394547,6.4795656173
