"Ativo","Data","Capex| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Depr e Amor| Em moeda orig| em milhares| de 12 meses| consolid:sim*","Capex(+inv)/Dep| de 12 meses| consolid:sim*","Dep/Imob&Int| Em moeda orig| de 12 meses| consolid:sim*","FCL| Em moeda orig| em milhares| de 12 meses| consolid:sim*","FCLF| Em moeda orig| em milhares| de 12 meses| consolid:sim*"
"WHRL3<XBSP>","2T2010","-","-","-","-","-","-"
"WHRL3<XBSP>","3T2010","-","-","-","-","-","-"
"WHRL3<XBSP>","4T2010",158480,127627,124.17435182,14.01605795,1033359,667839.78
"WHRL3<XBSP>","1T2011",157301,142387,110.47427082,15.458851706,936883,621690.36
"WHRL3<XBSP>","2T2011",169101,146286,115.59616094,15.977936759,925141,1060051.38
"WHRL3<XBSP>","3T2011",163047,163866,99.500201384,17.8580108,772128,1254357.88
"WHRL3<XBSP>","4T2011",142960,155477,91.949291535,16.657310052,675511,355764.86001
"WHRL3<XBSP>","1T2012",145159,153434,94.606801621,16.768339996,279852,326283.28
"WHRL3<XBSP>","2T2012",132494,152320,86.983981093,16.802643945,335832,-22246.240004
"WHRL3<XBSP>","3T2012",145806,154089,94.624535171,16.444579625,611416,-99997.759996
"WHRL3<XBSP>","4T2012",174399,158014,110.36933436,16.623341101,421663,202803.5
"WHRL3<XBSP>","1T2013",175712,159466,110.18775162,17.239642117,697151,311412.14
"WHRL3<XBSP>","2T2013",180127,161872,111.27742908,17.265020713,666574,313773.04001
"WHRL3<XBSP>","3T2013",187669,161495,116.20731292,17.177486691,783287,279419.26
"WHRL3<XBSP>","4T2013",174941,161287,108.46565439,16.70045684,975639,415134
"WHRL3<XBSP>","1T2014",213264,161143,132.34456352,16.91726087,799588,377696.18
"WHRL3<XBSP>","2T2014",235877,161637,145.93007789,16.640243287,487709,904149.58
"WHRL3<XBSP>","3T2014",226634,159400,142.17942284,16.225206683,312752,941651.9
"WHRL3<XBSP>","4T2014",187153,158691,117.93548468,15.750717606,235189,1054737.34
"WHRL3<XBSP>","1T2015",68629,157464,43.583930295,15.676295606,154413,1121645.42
"WHRL3<XBSP>","2T2015",193071,170067,113.5264337,16.837983406,-123968,550179.96
"WHRL3<XBSP>","3T2015",-13572,166857,-8.1339110736,15.794704901,-565889,698893.84
"WHRL3<XBSP>","4T2015",138694,172951,80.192655723,15.897093684,-557924,510038.84
"WHRL3<XBSP>","1T2016",188155,177157,106.20805274,15.430208393,-198297,491594.28
"WHRL3<XBSP>","2T2016",169348,169827,99.717948265,14.691336344,421460,470681.88
"WHRL3<XBSP>","3T2016",438633,185141,236.91834872,14.764247014,983253,342794.84
"WHRL3<XBSP>","4T2016",369193,187253,197.16266228,14.460171264,839635,-89457.820004
"WHRL3<XBSP>","1T2017",426208,192686,221.19302907,14.919169699,531763,-120154.97999
"WHRL3<XBSP>","2T2017",354409,200894,176.41592083,15.592941441,675368,-111110.32
"WHRL3<XBSP>","3T2017",362355,201446,179.87698937,15.26148839,395097,-269949.8
"WHRL3<XBSP>","4T2017",277638,207225,133.97900832,15.19244868,749026,20666.780004
"WHRL3<XBSP>","1T2018",254268,213692,118.98807629,15.629271789,637134,176819.3
"WHRL3<XBSP>","2T2018",150155,180039,83.401374147,12.633438098,489045,-191464.38
"WHRL3<XBSP>","3T2018",99220,168637,58.836435658,11.646997964,588573,9034.2400005
"WHRL3<XBSP>","4T2018",184308,169606,108.66832541,11.422925593,1127973,-159313.32001
"WHRL3<XBSP>","1T2019",176117,152221,115.69822823,10.402099813,1493549,-397103.7
"WHRL3<XBSP>","2T2019",220416,170033,129.63130686,23.597209963,1347301,308923.77999
"WHRL3<XBSP>","3T2019",-2350208,169062,-1390.145627,23.383855289,3347970,4041230.18
"WHRL3<XBSP>","4T2019",-2157508,151310,-1425.8859295,19.669271297,2818418,2296421.08
"WHRL3<XBSP>","1T2020",-2166666,151668,-1428.5584303,17.30852188,2792901,2367358.56
"WHRL3<XBSP>","2T2020",-2153498,150163,-1434.1069371,17.627496279,3007987,3049494.98
"WHRL3<XBSP>","3T2020",398943,160254,248.94417612,18.462187159,1587499,-569127.91999
"WHRL3<XBSP>","4T2020",145604,150109,96.998847504,16.687473806,1460393,1537809.4
"WHRL3<XBSP>","1T2021",149897,151903,98.67942042,16.525547731,1765127,1461174.32
"WHRL3<XBSP>","2T2021",183442,152543,120.25592783,16.648440399,1281479,938152.29999
"WHRL3<XBSP>","3T2021",203225,142406,142.70817241,15.705308479,370863,723757.65999
"WHRL3<XBSP>","4T2021",274306,153427,178.78600246,16.790163177,-129257,909961.58001
"WHRL3<XBSP>","1T2022",308056,150779,204.30961871,16.606293428,-804039,1409563.74
"WHRL3<XBSP>","2T2022",381263,150498,253.33426358,15.679308559,-592596,651584.24001
"WHRL3<XBSP>","3T2022",319114,156755,203.57500558,15.091169901,-27982,861259.66001
"WHRL3<XBSP>","4T2022",351272,156514,224.43487484,12.482285114,263204,496334.17999
"WHRL3<XBSP>","1T2023",332016,159285,208.44147283,12.557293612,857725,137904.68
"WHRL3<XBSP>","2T2023",169696,168799,100.53140125,11.614772592,1040532,551318.1
"WHRL3<XBSP>","3T2023",220737,168784,130.78076121,10.949306651,538486,459193.41999
"WHRL3<XBSP>","4T2023",80637,161018,50.079494218,10.243572558,968268,966716.74
"WHRL4<XBSP>","4T1996",153491,133770,114.74246841,"-","-","-"
"WHRL4<XBSP>","1T1997","-","-","-","-","-","-"
"WHRL4<XBSP>","2T1997","-","-","-","-","-","-"
"WHRL4<XBSP>","3T1997","-","-","-","-","-","-"
"WHRL4<XBSP>","4T1997",217991,137644,158.37304932,18.944720022,"-",-47124.96
"WHRL4<XBSP>","1T1998","-","-","-","-","-","-"
"WHRL4<XBSP>","2T1998","-","-","-","-","-","-"
"WHRL4<XBSP>","3T1998","-","-","-","-","-","-"
"WHRL4<XBSP>","4T1998",275573,168101,163.93299267,20.743017628,"-",112668.64
"WHRL4<XBSP>","1T1999","-","-","-","-","-","-"
"WHRL4<XBSP>","2T1999","-","-","-","-","-","-"
"WHRL4<XBSP>","3T1999","-","-","-","-","-","-"
"WHRL4<XBSP>","4T1999",200569,188592,106.35074658,19.974622892,"-",339192.68
"WHRL4<XBSP>","1T2000","-","-","-","-","-","-"
"WHRL4<XBSP>","2T2000","-","-","-","-","-","-"
"WHRL4<XBSP>","3T2000","-","-","-","-","-","-"
